regime,sim_seed,init_seed,model,metric,value
high,2052,125,AB5,RMSE,1.0892376263687649
high,2052,125,AB5,MAE,0.8852377382403364
high,2052,125,AB5,DA,0.6355421686746988
high,2053,125,MPTE,RMSE,1.0395372632480913
high,2053,125,MPTE,MAE,0.8333606587051159
high,2053,125,MPTE,DA,0.6927710843373494
high,2053,125,AR,RMSE,1.2728267116960101
high,2053,125,AR,MAE,1.0051642052349903
high,2053,125,AR,DA,0.05120481927710843
high,2053,125,MIDAS,RMSE,1.197257948441508
high,2053,125,MIDAS,MAE,0.9326372694476924
high,2053,125,MIDAS,DA,0.6265060240963856
high,2053,125,AB1,RMSE,1.1173019735000147
high,2053,125,AB1,MAE,0.9013258124247657
high,2053,125,AB1,DA,0.7078313253012049
high,2053,125,AB2,RMSE,1.1160332238309725
high,2053,125,AB2,MAE,0.8737247745377492
high,2053,125,AB2,DA,0.6867469879518072
high,2053,125,AB3,RMSE,1.1283706258448245
high,2053,125,AB3,MAE,0.9209381230593255
high,2053,125,AB3,DA,0.6987951807228916
high,2053,125,AB4,RMSE,1.2670839084031615
high,2053,125,AB4,MAE,1.0026625347976812
high,2053,125,AB4,DA,0.5391566265060241
high,2053,125,AB5,RMSE,1.178794054983709
high,2053,125,AB5,MAE,0.9438772776680487
high,2053,125,AB5,DA,0.6686746987951807
high,2054,125,MPTE,RMSE,1.4879342193076197
high,2054,125,MPTE,MAE,1.1949238705255008
high,2054,125,MPTE,DA,0.6987951807228916
high,2054,125,AR,RMSE,1.5698161370613428
high,2054,125,AR,MAE,1.2509869738005974
high,2054,125,AR,DA,0.03313253012048193
high,2054,125,MIDAS,RMSE,1.5193185603780326
high,2054,125,MIDAS,MAE,1.209510978572986
high,2054,125,MIDAS,DA,0.6054216867469879
high,2054,125,AB1,RMSE,1.447508263732342
high,2054,125,AB1,MAE,1.1486162235825863
high,2054,125,AB1,DA,0.6927710843373494
high,2054,125,AB2,RMSE,1.5199601620810592
high,2054,125,AB2,MAE,1.211313034184412
high,2054,125,AB2,DA,0.6807228915662651
high,2054,125,AB3,RMSE,1.4779062277273527
high,2054,125,AB3,MAE,1.1771715196825112
high,2054,125,AB3,DA,0.6746987951807228
high,2054,125,AB4,RMSE,1.5691216334291005
high,2054,125,AB4,MAE,1.2407377623495761
high,2054,125,AB4,DA,0.5843373493975904
high,2054,125,AB5,RMSE,1.475938965424274
high,2054,125,AB5,MAE,1.183714550666358
high,2054,125,AB5,DA,0.6867469879518072
high,2055,125,MPTE,RMSE,1.2767926177382525
high,2055,125,MPTE,MAE,1.0350556500875239
high,2055,125,MPTE,DA,0.6566265060240963
high,2055,125,AR,RMSE,1.406914756259668
high,2055,125,AR,MAE,1.1373108325767616
high,2055,125,AR,DA,0.06626506024096386
high,2055,125,MIDAS,RMSE,1.3779417031335583
high,2055,125,MIDAS,MAE,1.1036290892348801
high,2055,125,MIDAS,DA,0.5692771084337349
high,2055,125,AB1,RMSE,1.3008155487083846
high,2055,125,AB1,MAE,1.042757977044716
high,2055,125,AB1,DA,0.6295180722891566
high,2055,125,AB2,RMSE,1.3304031405737553
high,2055,125,AB2,MAE,1.0797301291431438
high,2055,125,AB2,DA,0.6445783132530121
high,2055,125,AB3,RMSE,1.316390477319415
high,2055,125,AB3,MAE,1.063015688444753
high,2055,125,AB3,DA,0.5753012048192772
high,2055,125,AB4,RMSE,1.4049916803024634
high,2055,125,AB4,MAE,1.142009518659169
high,2055,125,AB4,DA,0.48493975903614456
high,2055,125,AB5,RMSE,1.3301001522725464
high,2055,125,AB5,MAE,1.0798001201674563
high,2055,125,AB5,DA,0.5783132530120482
high,2056,125,MPTE,RMSE,1.0925231955007184
high,2056,125,MPTE,MAE,0.8718475117711161
high,2056,125,MPTE,DA,0.6325301204819277
high,2056,125,AR,RMSE,1.2705283777791134
high,2056,125,AR,MAE,1.0022200102033518
high,2056,125,AR,DA,0.024096385542168676
high,2056,125,MIDAS,RMSE,1.19003374657155
high,2056,125,MIDAS,MAE,0.9237466772656339
high,2056,125,MIDAS,DA,0.6054216867469879
high,2056,125,AB1,RMSE,1.2873658666849397
high,2056,125,AB1,MAE,1.0319881699122369
high,2056,125,AB1,DA,0.6204819277108434
high,2056,125,AB2,RMSE,1.2563079886471122
high,2056,125,AB2,MAE,0.9911764004064525
high,2056,125,AB2,DA,0.5120481927710844
high,2056,125,AB3,RMSE,1.2042963776185371
high,2056,125,AB3,MAE,0.9752130693833673
high,2056,125,AB3,DA,0.5813253012048193
high,2056,125,AB4,RMSE,1.26837098931734
high,2056,125,AB4,MAE,0.9981057874539575
high,2056,125,AB4,DA,0.45481927710843373
high,2056,125,AB5,RMSE,1.1426116415177923
high,2056,125,AB5,MAE,0.9088803449286517
high,2056,125,AB5,DA,0.6385542168674698
high,2057,125,MPTE,RMSE,1.3995128894663091
high,2057,125,MPTE,MAE,1.1326256472461045
high,2057,125,MPTE,DA,0.6837349397590361
high,2057,125,AR,RMSE,1.621071875911927
high,2057,125,AR,MAE,1.316966720696386
high,2057,125,AR,DA,0.030120481927710843
high,2057,125,MIDAS,RMSE,1.5311715765489513
high,2057,125,MIDAS,MAE,1.2002871897646203
high,2057,125,MIDAS,DA,0.6174698795180723
high,2057,125,AB1,RMSE,1.4674163007715135
high,2057,125,AB1,MAE,1.1883064837910728
high,2057,125,AB1,DA,0.6716867469879518
high,2057,125,AB2,RMSE,1.4247428117557095
high,2057,125,AB2,MAE,1.144658335052896
high,2057,125,AB2,DA,0.6987951807228916
high,2057,125,AB3,RMSE,1.5278930848049086
high,2057,125,AB3,MAE,1.2304345419070293
high,2057,125,AB3,DA,0.6596385542168675
high,2057,125,AB4,RMSE,1.622511242428495
high,2057,125,AB4,MAE,1.3182160819702147
high,2057,125,AB4,DA,0.5753012048192772
high,2057,125,AB5,RMSE,1.4287735597305968
high,2057,125,AB5,MAE,1.1522451645689042
high,2057,125,AB5,DA,0.6957831325301205
high,2058,125,MPTE,RMSE,1.1593468019511084
high,2058,125,MPTE,MAE,0.9115804608763118
high,2058,125,MPTE,DA,0.6837349397590361
high,2058,125,AR,RMSE,1.203665468471031
high,2058,125,AR,MAE,0.943460660404991
high,2058,125,AR,DA,0.05120481927710843
high,2058,125,MIDAS,RMSE,1.2008784457335577
high,2058,125,MIDAS,MAE,0.9482853228005639
high,2058,125,MIDAS,DA,0.5933734939759037
high,2058,125,AB1,RMSE,1.176150363649034
high,2058,125,AB1,MAE,0.903185250409845
high,2058,125,AB1,DA,0.5783132530120482
high,2058,125,AB2,RMSE,1.156374047716883
high,2058,125,AB2,MAE,0.9151498006509843
high,2058,125,AB2,DA,0.6385542168674698
high,2058,125,AB3,RMSE,1.2536147470742274
high,2058,125,AB3,MAE,0.9922438592943319
high,2058,125,AB3,DA,0.6475903614457831
high,2058,125,AB4,RMSE,1.2111844504064686
high,2058,125,AB4,MAE,0.9548576086521812
high,2058,125,AB4,DA,0.5391566265060241
high,2058,125,AB5,RMSE,1.1676564261873426
high,2058,125,AB5,MAE,0.9216526531078472
high,2058,125,AB5,DA,0.6837349397590361
high,2059,125,MPTE,RMSE,1.2758983138922573
high,2059,125,MPTE,MAE,0.981464129810338
high,2059,125,MPTE,DA,0.6054216867469879
high,2059,125,AR,RMSE,1.4641214710558335
high,2059,125,AR,MAE,1.116652420680262
high,2059,125,AR,DA,0.06626506024096386
high,2059,125,MIDAS,RMSE,1.2889915935220235
high,2059,125,MIDAS,MAE,1.0056236214169514
high,2059,125,MIDAS,DA,0.5933734939759037
high,2059,125,AB1,RMSE,1.3135232394744036
high,2059,125,AB1,MAE,1.011772076651951
high,2059,125,AB1,DA,0.6265060240963856
high,2059,125,AB2,RMSE,1.2546557676558536
high,2059,125,AB2,MAE,0.9457533908955084
high,2059,125,AB2,DA,0.6506024096385542
high,2059,125,AB3,RMSE,1.2611554864520804
high,2059,125,AB3,MAE,0.9814476031523474
high,2059,125,AB3,DA,0.6385542168674698
high,2059,125,AB4,RMSE,1.4245385332228824
high,2059,125,AB4,MAE,1.0802031155396454
high,2059,125,AB4,DA,0.49698795180722893
high,2059,125,AB5,RMSE,1.360355755217024
high,2059,125,AB5,MAE,0.9996656603991081
high,2059,125,AB5,DA,0.5873493975903614
high,2060,125,MPTE,RMSE,1.7825043375208718
high,2060,125,MPTE,MAE,1.4149914570255053
high,2060,125,MPTE,DA,0.6325301204819277
high,2060,125,AR,RMSE,1.9377908289030077
high,2060,125,AR,MAE,1.5774848946101898
high,2060,125,AR,DA,0.0
high,2060,125,MIDAS,RMSE,1.8043570354363445
high,2060,125,MIDAS,MAE,1.4601634966418766
high,2060,125,MIDAS,DA,0.5692771084337349
high,2060,125,AB1,RMSE,1.8065870228165575
high,2060,125,AB1,MAE,1.4448158897007126
high,2060,125,AB1,DA,0.5783132530120482
high,2060,125,AB2,RMSE,1.7505092182204929
high,2060,125,AB2,MAE,1.4154143626360014
high,2060,125,AB2,DA,0.5813253012048193
high,2060,125,AB3,RMSE,1.7881867956931683
high,2060,125,AB3,MAE,1.408855993556671
high,2060,125,AB3,DA,0.5873493975903614
high,2060,125,AB4,RMSE,1.9489330845894932
high,2060,125,AB4,MAE,1.5861805144761705
high,2060,125,AB4,DA,0.4879518072289157
high,2060,125,AB5,RMSE,1.8122917663528901
high,2060,125,AB5,MAE,1.4724685533460358
high,2060,125,AB5,DA,0.5963855421686747
high,2061,125,MPTE,RMSE,1.1176991547993183
high,2061,125,MPTE,MAE,0.8917940862055909
high,2061,125,MPTE,DA,0.6897590361445783
high,2061,125,AR,RMSE,1.457711657122351
high,2061,125,AR,MAE,1.1354547015096694
high,2061,125,AR,DA,0.02108433734939759
high,2061,125,MIDAS,RMSE,1.4075139989886634
high,2061,125,MIDAS,MAE,1.1192007838101288
high,2061,125,MIDAS,DA,0.572289156626506
high,2061,125,AB1,RMSE,1.142781581107218
high,2061,125,AB1,MAE,0.9108497560902485
high,2061,125,AB1,DA,0.6837349397590361
high,2061,125,AB2,RMSE,1.2557553851433507
high,2061,125,AB2,MAE,0.9723428532595065
high,2061,125,AB2,DA,0.7289156626506024
high,2061,125,AB3,RMSE,1.2167306475189743
high,2061,125,AB3,MAE,0.9534949560025601
high,2061,125,AB3,DA,0.7259036144578314
high,2061,125,AB4,RMSE,1.4572309800981331
high,2061,125,AB4,MAE,1.1349175430398837
high,2061,125,AB4,DA,0.46987951807228917
high,2061,125,AB5,RMSE,1.1155572425522358
high,2061,125,AB5,MAE,0.8897990080692154
high,2061,125,AB5,DA,0.6656626506024096
high,2062,125,MPTE,RMSE,1.2281641567357855
high,2062,125,MPTE,MAE,0.9417663358496304
high,2062,125,MPTE,DA,0.5391566265060241
high,2062,125,AR,RMSE,1.34860933558444
high,2062,125,AR,MAE,1.055020654534555
high,2062,125,AR,DA,0.045180722891566265
high,2062,125,MIDAS,RMSE,1.2844008903347754
high,2062,125,MIDAS,MAE,1.0203143231943055
high,2062,125,MIDAS,DA,0.5512048192771084
high,2062,125,AB1,RMSE,1.4125066405689357
high,2062,125,AB1,MAE,1.1048745701025693
high,2062,125,AB1,DA,0.5391566265060241
high,2062,125,AB2,RMSE,1.3041433122792028
high,2062,125,AB2,MAE,1.0088325738312334
high,2062,125,AB2,DA,0.5240963855421686
high,2062,125,AB3,RMSE,1.2798173528749879
high,2062,125,AB3,MAE,1.0071003533293605
high,2062,125,AB3,DA,0.5451807228915663
high,2062,125,AB4,RMSE,1.348536116350046
high,2062,125,AB4,MAE,1.0572870205327105
high,2062,125,AB4,DA,0.4578313253012048
high,2062,125,AB5,RMSE,1.2758915332720129
high,2062,125,AB5,MAE,0.9913085091629801
high,2062,125,AB5,DA,0.5060240963855421
high,2063,125,MPTE,RMSE,1.1827413855032098
high,2063,125,MPTE,MAE,0.942845774429318
high,2063,125,MPTE,DA,0.6596385542168675
high,2063,125,AR,RMSE,1.3573998322013578
high,2063,125,AR,MAE,1.1111258036059455
high,2063,125,AR,DA,0.46987951807228917
high,2063,125,MIDAS,RMSE,1.2368549459091325
high,2063,125,MIDAS,MAE,0.9841687833680997
high,2063,125,MIDAS,DA,0.5993975903614458
high,2063,125,AB1,RMSE,1.3112089442645183
high,2063,125,AB1,MAE,1.026954535420436
high,2063,125,AB1,DA,0.641566265060241
high,2063,125,AB2,RMSE,1.1939149936998463
high,2063,125,AB2,MAE,0.9517760984100092
high,2063,125,AB2,DA,0.6445783132530121
high,2063,125,AB3,RMSE,1.1575988378750732
high,2063,125,AB3,MAE,0.9184286848480333
high,2063,125,AB3,DA,0.6837349397590361
high,2063,125,AB4,RMSE,1.359089141893693
high,2063,125,AB4,MAE,1.1093583955439728
high,2063,125,AB4,DA,0.6204819277108434
high,2063,125,AB5,RMSE,1.2809689334707206
high,2063,125,AB5,MAE,1.0336218755815967
high,2063,125,AB5,DA,0.6325301204819277
high,2064,125,MPTE,RMSE,1.8634238024735261
high,2064,125,MPTE,MAE,1.527267612972054
high,2064,125,MPTE,DA,0.6536144578313253
high,2064,125,AR,RMSE,2.2050078473908883
high,2064,125,AR,MAE,1.848611582975053
high,2064,125,AR,DA,0.10240963855421686
high,2064,125,MIDAS,RMSE,1.8142441697847096
high,2064,125,MIDAS,MAE,1.4912138996865258
high,2064,125,MIDAS,DA,0.6837349397590361
high,2064,125,AB1,RMSE,1.898681646172158
high,2064,125,AB1,MAE,1.5316634667553453
high,2064,125,AB1,DA,0.6626506024096386
high,2064,125,AB2,RMSE,1.830788485699035
high,2064,125,AB2,MAE,1.4834520993129954
high,2064,125,AB2,DA,0.6716867469879518
high,2064,125,AB3,RMSE,1.8591853317336675
high,2064,125,AB3,MAE,1.4938870527749066
high,2064,125,AB3,DA,0.6686746987951807
high,2064,125,AB4,RMSE,2.2018072057192586
high,2064,125,AB4,MAE,1.8383144031005187
high,2064,125,AB4,DA,0.41566265060240964
high,2064,125,AB5,RMSE,1.8927947214357799
high,2064,125,AB5,MAE,1.555275707581879
high,2064,125,AB5,DA,0.6506024096385542
high,2065,125,MPTE,RMSE,1.320251242644906
high,2065,125,MPTE,MAE,1.0456111193615867
high,2065,125,MPTE,DA,0.7319277108433735
high,2065,125,AR,RMSE,1.5967534292364634
high,2065,125,AR,MAE,1.2693910709614824
high,2065,125,AR,DA,0.08132530120481928
high,2065,125,MIDAS,RMSE,1.364608841892391
high,2065,125,MIDAS,MAE,1.091623784795486
high,2065,125,MIDAS,DA,0.7108433734939759
high,2065,125,AB1,RMSE,1.3778996329443047
high,2065,125,AB1,MAE,1.0869010926829654
high,2065,125,AB1,DA,0.6927710843373494
high,2065,125,AB2,RMSE,1.3678818691832981
high,2065,125,AB2,MAE,1.0916428853082862
high,2065,125,AB2,DA,0.6807228915662651
high,2065,125,AB3,RMSE,1.3249517203187369
high,2065,125,AB3,MAE,1.0669234901015616
high,2065,125,AB3,DA,0.6927710843373494
high,2065,125,AB4,RMSE,1.5875941185259341
high,2065,125,AB4,MAE,1.2639192201957088
high,2065,125,AB4,DA,0.5481927710843374
high,2065,125,AB5,RMSE,1.5602495027064518
high,2065,125,AB5,MAE,1.2442210139747976
high,2065,125,AB5,DA,0.6295180722891566
high,2066,125,MPTE,RMSE,1.2683825848987318
high,2066,125,MPTE,MAE,1.0109725858735432
high,2066,125,MPTE,DA,0.6686746987951807
high,2066,125,AR,RMSE,1.485162701220388
high,2066,125,AR,MAE,1.1579442298053386
high,2066,125,AR,DA,0.03313253012048193
high,2066,125,MIDAS,RMSE,1.4416691717832606
high,2066,125,MIDAS,MAE,1.1597326573698326
high,2066,125,MIDAS,DA,0.5632530120481928
high,2066,125,AB2,RMSE,1.3121836875999457
high,2066,125,AB2,MAE,1.0542263176606583
high,2066,125,AB2,DA,0.6716867469879518
high,2066,125,AB4,RMSE,1.4999721259147705
high,2066,125,AB4,MAE,1.180670770590825
high,2066,125,AB4,DA,0.48493975903614456
high,2066,125,AB5,RMSE,1.3440294252797897
high,2066,125,AB5,MAE,1.0502143812633857
high,2066,125,AB5,DA,0.6566265060240963
high,2067,125,MPTE,RMSE,1.5070003488057075
high,2067,125,MPTE,MAE,1.2347970976699563
high,2067,125,MPTE,DA,0.45180722891566266
high,2067,125,AR,RMSE,1.5063621550593838
high,2067,125,AR,MAE,1.234717393703324
high,2067,125,AR,DA,0.5240963855421686
high,2067,125,MIDAS,RMSE,1.4096701137528704
high,2067,125,MIDAS,MAE,1.1264462618538325
high,2067,125,MIDAS,DA,0.677710843373494
high,2067,125,AB1,RMSE,1.3689432224070297
high,2067,125,AB1,MAE,1.0973273835117001
high,2067,125,AB1,DA,0.7439759036144579
high,2067,125,AB2,RMSE,1.340558128481552
high,2067,125,AB2,MAE,1.0828160584774296
high,2067,125,AB2,DA,0.6987951807228916
high,2067,125,AB3,RMSE,1.3586467400111835
high,2067,125,AB3,MAE,1.095776228531935
high,2067,125,AB3,DA,0.75
high,2067,125,AB4,RMSE,1.5208023302455425
high,2067,125,AB4,MAE,1.244874399100427
high,2067,125,AB4,DA,0.6265060240963856
high,2067,125,AB5,RMSE,1.4591756293196119
high,2067,125,AB5,MAE,1.1987362585336216
high,2067,125,AB5,DA,0.6174698795180723
high,2068,125,MPTE,RMSE,1.6150078667761791
high,2068,125,MPTE,MAE,1.3140575109890484
high,2068,125,MPTE,DA,0.6807228915662651
high,2068,125,AR,RMSE,1.8575048792720295
high,2068,125,AR,MAE,1.5114340792948393
high,2068,125,AR,DA,0.09337349397590361
high,2068,125,MIDAS,RMSE,1.6805270966625283
high,2068,125,MIDAS,MAE,1.3499869112470375
high,2068,125,MIDAS,DA,0.5783132530120482
high,2068,125,AB1,RMSE,1.537736985938876
high,2068,125,AB1,MAE,1.260370416326054
high,2068,125,AB1,DA,0.6686746987951807
high,2068,125,AB2,RMSE,1.6050834322988698
high,2068,125,AB2,MAE,1.3085343908336962
high,2068,125,AB2,DA,0.6445783132530121
high,2068,125,AB3,RMSE,1.5771496883720804
high,2068,125,AB3,MAE,1.2999500940847486
high,2068,125,AB3,DA,0.6837349397590361
high,2068,125,AB4,RMSE,1.7604855130002326
high,2068,125,AB4,MAE,1.4235672773642443
high,2068,125,AB4,DA,0.5451807228915663
high,2068,125,AB5,RMSE,1.5389639670288624
high,2068,125,AB5,MAE,1.2663685957231603
high,2068,125,AB5,DA,0.6596385542168675
high,2069,125,MPTE,RMSE,1.21420252164975
high,2069,125,MPTE,MAE,0.9724861135519919
high,2069,125,MPTE,DA,0.47289156626506024
high,2069,125,AR,RMSE,1.3714466810721901
high,2069,125,AR,MAE,1.078086982647007
high,2069,125,AR,DA,0.030120481927710843
high,2069,125,MIDAS,RMSE,1.3017713628186516
high,2069,125,MIDAS,MAE,1.051329164283508
high,2069,125,MIDAS,DA,0.536144578313253
high,2069,125,AB1,RMSE,1.2341541289211901
high,2069,125,AB1,MAE,0.98910298607241
high,2069,125,AB1,DA,0.5240963855421686
high,2069,125,AB2,RMSE,1.2365909565342823
high,2069,125,AB2,MAE,0.9968132530106751
high,2069,125,AB2,DA,0.5240963855421686
high,2069,125,AB3,RMSE,1.2452897145777377
high,2069,125,AB3,MAE,0.998348500601344
high,2069,125,AB3,DA,0.47289156626506024
high,2069,125,AB4,RMSE,1.3243349397146897
high,2069,125,AB4,MAE,1.0344425407077729
high,2069,125,AB4,DA,0.5421686746987951
high,2069,125,AB5,RMSE,1.1796480225620267
high,2069,125,AB5,MAE,0.9374536756399546
high,2069,125,AB5,DA,0.5210843373493976
high,2070,125,MPTE,RMSE,1.640187340127215
high,2070,125,MPTE,MAE,1.3259346777180696
high,2070,125,MPTE,DA,0.49698795180722893
high,2070,125,AR,RMSE,1.9026103916824597
high,2070,125,AR,MAE,1.5448505549584197
high,2070,125,AR,DA,0.09337349397590361
high,2070,125,MIDAS,RMSE,1.6895115884498177
high,2070,125,MIDAS,MAE,1.3201100463380533
high,2070,125,MIDAS,DA,0.5813253012048193
high,2070,125,AB1,RMSE,1.620308242735237
high,2070,125,AB1,MAE,1.268439372468217
high,2070,125,AB1,DA,0.5240963855421686
high,2070,125,AB2,RMSE,1.6046575265198422
high,2070,125,AB2,MAE,1.2694537095160237
high,2070,125,AB2,DA,0.5753012048192772
high,2070,125,AB3,RMSE,1.6906755310909143
high,2070,125,AB3,MAE,1.3487923223805858
high,2070,125,AB3,DA,0.536144578313253
high,2070,125,AB4,RMSE,1.8735574450840176
high,2070,125,AB4,MAE,1.5247459187798242
high,2070,125,AB4,DA,0.47289156626506024
high,2070,125,AB5,RMSE,1.7226966962142318
high,2070,125,AB5,MAE,1.4016486016986323
high,2070,125,AB5,DA,0.4578313253012048
high,2071,125,MPTE,RMSE,1.6119618940556133
high,2071,125,MPTE,MAE,1.2385858177597098
high,2071,125,MPTE,DA,0.8072289156626506
high,2071,125,AR,RMSE,1.907328150607269
high,2071,125,AR,MAE,1.510823523284716
high,2071,125,AR,DA,0.045180722891566265
high,2071,125,MIDAS,RMSE,1.592662001367204
high,2071,125,MIDAS,MAE,1.2403526242809018
high,2071,125,MIDAS,DA,0.7560240963855421
high,2071,125,AB1,RMSE,1.6709655468010955
high,2071,125,AB1,MAE,1.2791130379765752
high,2071,125,AB1,DA,0.7469879518072289
high,2071,125,AB2,RMSE,1.5792235962302295
high,2071,125,AB2,MAE,1.2159903591438013
high,2071,125,AB2,DA,0.7981927710843374
high,2071,125,AB3,RMSE,1.697536179754765
high,2071,125,AB3,MAE,1.3316786228568227
high,2071,125,AB3,DA,0.7771084337349398
high,2071,125,AB4,RMSE,1.9274977521367311
high,2071,125,AB4,MAE,1.516549130323998
high,2071,125,AB4,DA,0.6204819277108434
high,2071,125,AB5,RMSE,1.6619721664081295
high,2071,125,AB5,MAE,1.2991692723980564
high,2071,125,AB5,DA,0.7740963855421686
high,2072,125,MPTE,RMSE,1.2338822819635
high,2072,125,MPTE,MAE,1.0060139760867797
high,2072,125,MPTE,DA,0.6626506024096386
high,2072,125,AR,RMSE,1.919150854921528
high,2072,125,AR,MAE,1.5544413685864062
high,2072,125,AR,DA,0.060240963855421686
high,2072,125,MIDAS,RMSE,1.2913482869780737
high,2072,125,MIDAS,MAE,1.0369929423765178
high,2072,125,MIDAS,DA,0.6626506024096386
high,2072,125,AB1,RMSE,1.3150576149158915
high,2072,125,AB1,MAE,1.0642774632259684
high,2072,125,AB1,DA,0.6265060240963856
high,2072,125,AB2,RMSE,1.2260556751330571
high,2072,125,AB2,MAE,0.9851781384073108
high,2072,125,AB2,DA,0.6596385542168675
high,2072,125,AB3,RMSE,1.4059317175815018
high,2072,125,AB3,MAE,1.1149824300974425
high,2072,125,AB3,DA,0.6024096385542169
high,2072,125,AB4,RMSE,1.8512876626627157
high,2072,125,AB4,MAE,1.494479868644829
high,2072,125,AB4,DA,0.5421686746987951
high,2072,125,AB5,RMSE,1.5267158828189433
high,2072,125,AB5,MAE,1.2296691215742637
high,2072,125,AB5,DA,0.5843373493975904
high,2073,125,MPTE,RMSE,1.2889677976212002
high,2073,125,MPTE,MAE,1.0205724752011482
high,2073,125,MPTE,DA,0.6445783132530121
high,2073,125,AR,RMSE,1.375975785028435
high,2073,125,AR,MAE,1.0591933810860774
high,2073,125,AR,DA,0.03313253012048193
high,2073,125,MIDAS,RMSE,1.3410684099489654
high,2073,125,MIDAS,MAE,1.039369939049771
high,2073,125,MIDAS,DA,0.5933734939759037
high,2073,125,AB1,RMSE,1.3050277560408203
high,2073,125,AB1,MAE,1.0068224202593776
high,2073,125,AB1,DA,0.641566265060241
high,2073,125,AB2,RMSE,1.2859301242413324
high,2073,125,AB2,MAE,1.0206700620935016
high,2073,125,AB2,DA,0.6566265060240963
high,2073,125,AB3,RMSE,1.317626325551592
high,2073,125,AB3,MAE,1.0104594776598044
high,2073,125,AB3,DA,0.6265060240963856
high,2073,125,AB4,RMSE,1.3728664873711338
high,2073,125,AB4,MAE,1.0564338725599869
high,2073,125,AB4,DA,0.5060240963855421
high,2073,125,AB5,RMSE,1.265327040626664
high,2073,125,AB5,MAE,0.9880403056325681
high,2073,125,AB5,DA,0.6385542168674698
high,2074,125,MPTE,RMSE,1.4032508506174037
high,2074,125,MPTE,MAE,1.1351508161628816
high,2074,125,MPTE,DA,0.5271084337349398
high,2074,125,AR,RMSE,1.4043449235155727
high,2074,125,AR,MAE,1.1354236244274307
high,2074,125,AR,DA,0.03313253012048193
high,2074,125,MIDAS,RMSE,1.4266840250945236
high,2074,125,MIDAS,MAE,1.1643074324643419
high,2074,125,MIDAS,DA,0.5331325301204819
high,2074,125,AB1,RMSE,1.2982642469100665
high,2074,125,AB1,MAE,1.0651150152251168
high,2074,125,AB1,DA,0.5210843373493976
high,2074,125,AB2,RMSE,1.3234867894411457
high,2074,125,AB2,MAE,1.0745417850307555
high,2074,125,AB2,DA,0.5030120481927711
high,2074,125,AB3,RMSE,1.3431913234026838
high,2074,125,AB3,MAE,1.0949389895781652
high,2074,125,AB3,DA,0.5090361445783133
high,2074,125,AB4,RMSE,1.440520008205509
high,2074,125,AB4,MAE,1.154258393470769
high,2074,125,AB4,DA,0.4939759036144578
high,2074,125,AB5,RMSE,1.3281402087604226
high,2074,125,AB5,MAE,1.091172074058115
high,2074,125,AB5,DA,0.49698795180722893
high,2075,125,MPTE,RMSE,1.0983414089038872
high,2075,125,MPTE,MAE,0.8663088697389908
high,2075,125,MPTE,DA,0.6325301204819277
high,2075,125,AR,RMSE,1.3165788607057989
high,2075,125,AR,MAE,1.044360308500547
high,2075,125,AR,DA,0.060240963855421686
high,2075,125,MIDAS,RMSE,1.2715512834742289
high,2075,125,MIDAS,MAE,0.9960606491593527
high,2075,125,MIDAS,DA,0.6265060240963856
high,2075,125,AB1,RMSE,1.1594234347854055
high,2075,125,AB1,MAE,0.9056646831882107
high,2075,125,AB1,DA,0.6174698795180723
high,2075,125,AB2,RMSE,1.1770480677014208
high,2075,125,AB2,MAE,0.9352845051386658
high,2075,125,AB2,DA,0.6174698795180723
high,2075,125,AB3,RMSE,1.138148086090736
high,2075,125,AB3,MAE,0.8927323231896703
high,2075,125,AB3,DA,0.6506024096385542
high,2075,125,AB4,RMSE,1.29138234568164
high,2075,125,AB4,MAE,1.023586141790964
high,2075,125,AB4,DA,0.5753012048192772
high,2075,125,AB5,RMSE,1.1469435745040721
high,2075,125,AB5,MAE,0.9233459036595006
high,2075,125,AB5,DA,0.6174698795180723
high,2076,125,MPTE,RMSE,1.1043965442424866
high,2076,125,MPTE,MAE,0.8885044852385945
high,2076,125,MPTE,DA,0.5512048192771084
high,2076,125,AR,RMSE,1.2159191350711365
high,2076,125,AR,MAE,0.9748002074900199
high,2076,125,AR,DA,0.02710843373493976
high,2076,125,MIDAS,RMSE,1.1190368758310856
high,2076,125,MIDAS,MAE,0.8997598494773705
high,2076,125,MIDAS,DA,0.6114457831325302
high,2076,125,AB1,RMSE,1.1161252481621389
high,2076,125,AB1,MAE,0.9073429504358896
high,2076,125,AB1,DA,0.6234939759036144
high,2076,125,AB2,RMSE,1.1106340740573615
high,2076,125,AB2,MAE,0.8974195124811408
high,2076,125,AB2,DA,0.5873493975903614
high,2076,125,AB3,RMSE,1.1025660349549842
high,2076,125,AB3,MAE,0.8862118285756366
high,2076,125,AB3,DA,0.5572289156626506
high,2076,125,AB4,RMSE,1.189259247605224
high,2076,125,AB4,MAE,0.9537747098207205
high,2076,125,AB4,DA,0.4819277108433735
high,2076,125,AB5,RMSE,1.1412562686549967
high,2076,125,AB5,MAE,0.9179982927193165
high,2076,125,AB5,DA,0.5331325301204819
high,2077,125,MPTE,RMSE,1.2373973778672616
high,2077,125,MPTE,MAE,0.9898207501074135
high,2077,125,MPTE,DA,0.7680722891566265
high,2077,125,AR,RMSE,1.5489128971724355
high,2077,125,AR,MAE,1.2486334277365332
high,2077,125,AR,DA,0.04819277108433735
high,2077,125,MIDAS,RMSE,1.323273695344615
